Source,Target,Weight,Type
705,696,1,undirected
705,697,12,undirected
705,698,3,undirected
705,703,1,undirected
705,712,5,undirected
705,716,3,undirected
705,723,8,undirected
706,215,3,undirected
706,243,1,undirected
706,333,1,undirected
706,366,1,undirected
706,383,1,undirected
706,391,4,undirected
706,714,7,undirected
706,726,14,undirected
707,452,2,undirected
707,659,1,undirected
707,671,2,undirected
707,672,2,undirected
707,674,5,undirected
707,678,12,undirected
707,693,1,undirected
707,708,2,undirected
707,710,4,undirected
707,722,11,undirected
708,22,3,undirected
708,109,1,undirected
708,164,1,undirected
708,191,3,undirected
708,327,6,undirected
708,519,1,undirected
708,559,4,undirected
708,663,5,undirected
708,675,1,undirected
708,678,20,undirected
708,681,1,undirected
708,687,6,undirected
708,704,4,undirected
708,707,2,undirected
708,710,3,undirected
708,711,11,undirected
708,722,1,undirected
708,725,1,undirected
709,10,6,undirected
709,16,2,undirected
709,659,1,undirected
709,660,7,undirected
709,662,7,undirected
709,663,1,undirected
709,675,17,undirected
709,677,2,undirected
710,675,11,undirected
710,678,2,undirected
710,681,4,undirected
710,686,2,undirected
710,687,1,undirected
710,693,4,undirected
710,707,4,undirected
710,708,3,undirected
710,724,1,undirected
710,725,3,undirected
711,4,4,undirected
711,28,1,undirected
711,160,1,undirected
711,274,2,undirected
711,372,4,undirected
711,446,1,undirected
711,507,2,undirected
711,595,1,undirected
711,699,3,undirected
711,708,11,undirected
711,713,5,undirected
711,715,3,undirected
711,717,6,undirected
711,718,4,undirected
711,724,2,undirected
712,28,1,undirected
712,97,1,undirected
712,121,2,undirected
712,419,1,undirected
712,524,12,undirected
712,549,3,undirected
712,661,7,undirected
712,668,2,undirected
712,680,3,undirected
712,689,3,undirected
712,696,10,undirected
712,697,8,undirected
712,698,5,undirected
712,705,5,undirected
713,324,4,undirected
713,372,1,undirected
713,388,1,undirected
713,396,3,undirected
713,504,21,undirected
713,628,2,undirected
713,643,2,undirected
713,667,6,undirected
713,678,2,undirected
713,687,2,undirected
713,693,7,undirected
713,711,5,undirected
713,723,1,undirected
713,727,2,undirected
714,333,2,undirected
714,368,3,undirected
714,482,1,undirected
714,529,3,undirected
714,706,7,undirected
714,723,2,undirected
714,726,9,undirected
715,160,1,undirected
715,324,3,undirected
715,392,3,undirected
715,393,8,undirected
715,402,6,undirected
715,478,3,undirected
715,479,2,undirected
715,501,6,undirected
715,522,4,undirected
715,542,5,undirected
715,543,2,undirected
715,571,2,undirected
715,595,1,undirected
715,678,1,undirected
715,682,7,undirected
715,686,17,undirected
715,711,3,undirected
715,716,22,undirected
715,717,2,undirected
715,718,6,undirected
716,464,1,undirected
716,522,2,undirected
716,668,3,undirected
716,680,1,undirected
716,682,5,undirected
716,686,8,undirected
716,700,3,undirected
716,705,3,undirected
716,715,22,undirected
716,717,4,undirected
716,718,1,undirected
717,22,3,undirected
717,71,1,undirected
717,127,1,undirected
717,208,5,undirected
717,324,1,undirected
717,327,3,undirected
717,360,2,undirected
717,382,2,undirected
717,393,5,undirected
717,402,1,undirected
717,417,1,undirected
717,452,1,undirected
717,464,3,undirected
717,501,5,undirected
717,511,1,undirected
717,539,1,undirected
717,543,2,undirected
717,675,1,undirected
717,678,3,undirected
717,683,7,undirected
717,687,1,undirected
717,701,23,undirected
717,711,6,undirected
717,715,2,undirected
717,716,4,undirected
718,91,1,undirected
718,141,4,undirected
718,663,1,undirected
718,668,4,undirected
718,674,11,undirected
718,682,4,undirected
718,686,1,undirected
718,690,6,undirected
718,699,17,undirected
718,703,3,undirected
718,704,2,undirected
718,711,4,undirected
718,715,6,undirected
718,716,1,undirected
718,719,2,undirected
719,663,3,undirected
719,665,4,undirected
719,670,1,undirected
719,682,4,undirected
719,688,2,undirected
719,689,12,undirected
719,691,11,undirected
719,694,10,undirected
719,697,3,undirected
719,698,10,undirected
719,718,2,undirected
719,720,1,undirected
719,722,2,undirected
719,725,2,undirected
720,28,6,undirected
720,141,2,undirected
720,565,1,undirected
720,599,1,undirected
720,663,7,undirected
720,665,9,undirected
720,673,14,undirected
720,677,3,undirected
720,692,2,undirected
720,694,1,undirected
720,719,1,undirected
720,725,15,undirected
721,666,9,undirected
721,678,4,undirected
721,686,2,undirected
721,702,2,undirected
721,703,17,undirected
721,723,1,undirected
722,20,1,undirected
722,659,10,undirected
722,666,1,undirected
722,667,1,undirected
722,674,1,undirected
722,678,19,undirected
722,687,2,undirected
722,693,5,undirected
722,704,2,undirected
722,707,11,undirected
722,708,1,undirected
722,719,2,undirected
723,2,2,undirected
723,119,5,undirected
723,157,1,undirected
723,395,1,undirected
723,526,1,undirected
723,573,1,undirected
723,623,9,undirected
723,661,1,undirected
723,666,8,undirected
723,667,8,undirected
723,693,3,undirected
723,696,1,undirected
723,697,19,undirected
723,702,6,undirected
723,703,21,undirected
723,705,8,undirected
723,713,1,undirected
723,714,2,undirected
723,721,1,undirected
724,324,9,undirected
724,382,8,undirected
724,682,1,undirected
724,683,9,undirected
724,687,5,undirected
724,701,7,undirected
724,710,1,undirected
724,711,2,undirected
724,725,1,undirected
725,519,5,undirected
725,599,23,undirected
725,663,1,undirected
725,670,2,undirected
725,674,9,undirected
725,677,12,undirected
725,682,11,undirected
725,683,13,undirected
725,686,5,undirected
725,691,1,undirected
725,692,2,undirected
725,708,1,undirected
725,710,3,undirected
725,719,2,undirected
725,720,15,undirected
725,724,1,undirected
726,141,3,undirected
726,143,2,undirected
726,199,2,undirected
726,259,1,undirected
726,271,5,undirected
726,325,2,undirected
726,329,2,undirected
726,330,1,undirected
726,333,4,undirected
726,337,1,undirected
726,371,3,undirected
726,417,2,undirected
726,425,2,undirected
726,473,1,undirected
726,608,3,undirected
726,637,18,undirected
726,706,14,undirected
726,714,9,undirected
727,63,6,undirected
727,71,3,undirected
727,88,2,undirected
727,316,3,undirected
727,543,4,undirected
727,547,2,undirected
727,567,1,undirected
727,629,1,undirected
727,713,2,undirected
728,137,1,undirected
728,151,6,undirected
728,152,1,undirected
728,153,3,undirected
728,409,4,undirected
728,434,4,undirected
728,443,3,undirected
728,453,2,undirected
728,667,2,undirected
728,729,6,undirected
729,52,3,undirected
729,104,2,undirected
729,121,2,undirected
729,217,1,undirected
729,484,7,undirected
729,661,9,undirected
729,698,2,undirected
729,728,6,undirected
730,34,3,undirected
730,176,2,undirected
730,731,1,undirected
730,733,4,undirected
730,737,4,undirected
730,738,1,undirected
730,742,14,undirected
730,743,22,undirected
730,744,18,undirected
730,745,7,undirected
730,746,1,undirected
731,189,10,undirected
731,484,4,undirected
731,730,1,undirected
731,738,4,undirected
731,743,4,undirected
731,744,3,undirected
731,745,12,undirected
731,746,8,undirected
732,168,12,undirected
732,172,2,undirected
732,194,1,undirected
732,483,1,undirected
732,485,2,undirected
732,609,1,undirected
732,737,2,undirected
732,739,6,undirected
732,740,23,undirected
732,741,13,undirected
732,742,9,undirected
733,66,1,undirected
733,194,5,undirected
733,647,1,undirected
733,730,4,undirected
733,737,4,undirected
733,738,22,undirected
733,741,2,undirected
733,742,4,undirected
733,743,4,undirected
733,745,4,undirected
734,735,24,undirected
734,736,4,undirected
734,739,5,undirected
734,740,7,undirected
735,734,24,undirected
735,736,13,undirected
735,739,2,undirected
735,740,6,undirected
736,734,4,undirected
736,735,13,undirected
736,739,2,undirected
736,740,11,undirected
737,183,1,undirected
737,647,1,undirected
737,730,4,undirected
737,732,2,undirected
737,733,4,undirected
737,740,9,undirected
737,741,3,undirected
737,743,1,undirected
737,744,13,undirected
737,745,2,undirected
738,178,2,undirected
738,730,1,undirected
738,731,4,undirected
738,733,22,undirected
738,740,3,undirected
738,741,8,undirected
738,742,12,undirected
738,743,1,undirected
738,745,14,undirected
738,746,2,undirected
739,172,2,undirected
739,174,1,undirected
739,732,6,undirected
739,734,5,undirected
739,735,2,undirected
739,736,2,undirected
739,740,19,undirected
739,741,4,undirected
740,102,4,undirected
740,125,5,undirected
740,168,6,undirected
740,169,4,undirected
740,172,7,undirected
740,193,4,undirected
740,492,6,undirected
740,612,1,undirected
740,732,23,undirected
740,734,7,undirected
740,735,6,undirected
740,736,11,undirected
740,737,9,undirected
740,738,3,undirected
740,739,19,undirected
740,741,14,undirected
741,125,6,undirected
741,173,1,undirected
741,181,1,undirected
741,182,3,undirected
741,183,2,undirected
741,193,1,undirected
741,732,13,undirected
741,733,2,undirected
741,737,3,undirected
741,738,8,undirected
741,739,4,undirected
741,740,14,undirected
741,742,4,undirected
741,745,1,undirected
741,746,1,undirected
742,194,2,undirected
742,485,1,undirected
742,730,14,undirected
742,732,9,undirected
742,733,4,undirected
742,738,12,undirected
742,741,4,undirected
742,745,4,undirected
743,176,3,undirected
743,730,22,undirected
743,731,4,undirected
743,733,4,undirected
743,737,1,undirected
743,738,1,undirected
743,744,10,undirected
743,746,9,undirected
744,181,1,undirected
744,656,8,undirected
744,730,18,undirected
744,731,3,undirected
744,737,13,undirected
744,743,10,undirected
744,746,4,undirected
745,730,7,undirected
745,731,12,undirected
745,733,4,undirected
745,737,2,undirected
745,738,14,undirected
745,741,1,undirected
745,742,4,undirected
746,730,1,undirected
746,731,8,undirected
746,738,2,undirected
746,741,1,undirected
746,743,9,undirected
746,744,4,undirected
747,17,2,undirected
747,225,1,undirected
747,243,8,undirected
747,347,4,undirected
747,349,5,undirected
747,446,1,undirected
747,703,3,undirected
